Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct
21,1,1,53,53,9,9,mfaces\Slide3.bmp,984,FALSE
21,1,1,54,58,1,1,mfaces\Slide4.bmp,731,TRUE
21,1,1,55,66,9,9,mfaces\Slide5.bmp,752,FALSE
21,1,1,56,67,1,1,mfaces\Slide6.bmp,945,TRUE
21,1,1,57,59,9,9,mfaces\Slide7.bmp,584,FALSE
21,1,1,58,51,1,1,mfaces\Slide8.bmp,1085,TRUE
21,1,1,59,57,9,9,mfaces\Slide9.bmp,761,FALSE
21,1,1,60,65,1,1,mfaces\Slide10.bmp,965,TRUE
21,1,1,61,68,1,1,mfaces\Slide11.bmp,949,TRUE
21,1,1,62,63,9,9,mfaces\Slide12.bmp,756,FALSE
21,1,1,63,52,1,1,mfaces\Slide13.bmp,1192,TRUE
21,1,1,64,69,1,1,mfaces\Slide14.bmp,1039,TRUE
21,1,1,65,61,1,1,mfaces\Slide15.bmp,967,TRUE
21,1,1,66,60,9,9,mfaces\Slide16.bmp,706,FALSE
21,1,1,67,70,1,1,mfaces\Slide17.bmp,1060,TRUE
21,1,1,68,62,9,9,mfaces\Slide18.bmp,890,FALSE
21,1,1,69,56,1,1,mfaces\Slide19.bmp,1174,TRUE
21,1,1,70,64,9,9,mfaces\Slide20.bmp,958,FALSE
21,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,1486,TRUE
21,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,13372,TRUE
21,1,1,119,99,1,1,Slide32.bmp,1194,TRUE
21,1,1,122,102,9,9,Slide32.bmp,688,FALSE
21,1,1,125,105,5,5,Slide32.bmp,404,FALSE
21,1,1,128,108,9,9,Slide32.bmp,477,FALSE
21,1,1,131,111,3,3,Slide32.bmp,1767,FALSE
21,1,1,134,114,5,5,Slide32.bmp,343,FALSE
21,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,1299,TRUE
21,1,1,136,116,3,3,surveys\Slide2.bmp,7055,TRUE
21,1,1,137,117,1,1,surveys\Slide3.bmp,1817,TRUE
21,1,1,138,118,2,2,surveys\Slide4.bmp,1488,FALSE
21,1,1,139,119,1,1,surveys\Slide5.bmp,1066,TRUE
21,1,1,140,120,3,3,surveys\Slide6.bmp,2029,FALSE
21,1,1,141,121,3,3,surveys\Slide7.bmp,1660,FALSE
21,1,1,142,122,3,3,surveys\Slide8.bmp,1294,FALSE
21,1,1,143,123,1,1,surveys\Slide9.bmp,1228,TRUE
21,1,1,144,124,1,1,surveys\Slide10.bmp,2890,TRUE
21,1,1,145,125,57,SPACE,surveys\Slide11.bmp,6681,TRUE
21,1,1,146,126,4,4,surveys\Slide12.bmp,12911,FALSE
21,1,1,147,127,2,2,surveys\Slide13.bmp,6594,FALSE
21,1,1,148,128,1,1,surveys\Slide14.bmp,5676,TRUE
21,1,1,149,129,2,2,surveys\Slide15.bmp,5701,FALSE
21,1,1,150,130,2,2,surveys\Slide16.bmp,5354,FALSE
21,1,1,151,131,3,3,surveys\Slide17.bmp,11065,FALSE
21,1,1,152,132,5,5,surveys\Slide18.bmp,12717,FALSE
21,1,1,153,133,2,2,surveys\Slide19.bmp,8776,FALSE
21,1,1,154,134,3,3,surveys\Slide20.bmp,10254,FALSE
21,1,1,155,135,3,3,surveys\Slide21.bmp,22830,FALSE
21,1,1,156,136,57,SPACE,surveys\Slide22.bmp,4400,TRUE
21,1,1,157,137,6,6,surveys\Slide23.bmp,17176,FALSE
21,1,1,158,138,6,6,surveys\Slide24.bmp,27632,FALSE
21,1,1,159,139,5,5,surveys\Slide25.bmp,15403,FALSE
21,1,1,160,140,6,6,surveys\Slide26.bmp,6949,FALSE
21,1,1,161,141,5,5,surveys\Slide27.bmp,7342,FALSE
21,1,1,162,142,3,3,surveys\Slide28.bmp,6165,FALSE
21,1,1,163,143,2,2,surveys\Slide29.bmp,8042,FALSE
21,1,1,164,144,5,5,surveys\Slide30.bmp,16536,FALSE
21,1,1,165,145,2,2,surveys\Slide31.bmp,12513,FALSE
21,1,1,166,146,57,SPACE,surveys\Slide32.bmp,1898,TRUE
21,1,1,167,147,-1,19,What is your age (in years)?,6529,TRUE
21,1,1,168,148,2,2,surveys\Slide34.bmp,2406,FALSE
21,1,1,169,149,4,4,surveys\Slide35.bmp,3115,FALSE
21,1,1,170,150,2,2,surveys\Slide36.bmp,1594,FALSE
21,1,1,178,151,57,SPACE,Please see experimenter,2346555,TRUE
22,1,1,1,1,57,SPACE,Please wait for instructions,71872,TRUE
22,1,1,2,2,1,1,instructionfollowup\Slide1.bmp,8434,TRUE
22,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,627,FALSE
22,1,1,3,4,1,1,instructionfollowup\Slide3.bmp,3450,TRUE
22,1,1,4,15,9,9,mfaces\Slide1.bmp,1703,FALSE
22,1,1,5,19,9,9,mfaces\Slide2.bmp,1618,FALSE
22,1,1,6,10,1,1,mfaces\Slide3.bmp,1458,TRUE
22,1,1,7,11,1,1,mfaces\Slide4.bmp,1356,TRUE
22,1,1,8,23,9,9,mfaces\Slide5.bmp,1742,FALSE
22,1,1,9,22,1,1,mfaces\Slide6.bmp,1610,TRUE
22,1,1,10,14,9,9,mfaces\Slide7.bmp,1357,FALSE
22,1,1,11,9,1,1,mfaces\Slide8.bmp,1545,TRUE
22,1,1,12,6,9,9,mfaces\Slide9.bmp,1373,FALSE
22,1,1,13,24,1,1,mfaces\Slide10.bmp,1600,TRUE
22,1,1,14,13,1,1,mfaces\Slide11.bmp,1292,TRUE
22,1,1,15,12,9,9,mfaces\Slide12.bmp,1881,FALSE
22,1,1,16,7,1,1,mfaces\Slide13.bmp,1742,TRUE
22,1,1,17,18,9,9,mfaces\Slide14.bmp,1559,FALSE
22,1,1,18,20,1,1,mfaces\Slide15.bmp,1375,TRUE
22,1,1,19,21,9,9,mfaces\Slide16.bmp,1244,FALSE
22,1,1,20,5,1,1,mfaces\Slide17.bmp,1339,TRUE
22,1,1,21,16,1,1,mfaces\Slide18.bmp,1755,TRUE
22,1,1,22,8,1,1,mfaces\Slide19.bmp,1764,TRUE
22,1,1,23,17,9,9,mfaces\Slide20.bmp,1563,FALSE
22,1,1,26,25,1,1,instructionfollowup\Slide4.bmp,1869,TRUE
22,1,1,2,50,1,1,instructionfollowup\Slide5.bmp,6141,TRUE
22,1,1,51,59,9,9,mfaces\Slide1.bmp,1376,FALSE
22,1,1,52,65,1,1,mfaces\Slide2.bmp,1752,TRUE
22,1,1,53,60,1,1,mfaces\Slide3.bmp,1848,TRUE
22,1,1,54,64,1,1,mfaces\Slide4.bmp,1537,TRUE
22,1,1,55,70,9,9,mfaces\Slide5.bmp,1485,FALSE
22,1,1,56,66,1,1,mfaces\Slide6.bmp,1237,TRUE
22,1,1,57,54,9,9,mfaces\Slide7.bmp,1401,FALSE
22,1,1,58,51,-1,-1,mfaces\Slide8.bmp,2001,FALSE
22,1,1,59,62,9,9,mfaces\Slide9.bmp,1042,FALSE
22,1,1,60,68,1,1,mfaces\Slide10.bmp,1476,TRUE
22,1,1,61,53,1,1,mfaces\Slide11.bmp,1020,TRUE
22,1,1,62,69,9,9,mfaces\Slide12.bmp,1791,FALSE
22,1,1,63,56,1,1,mfaces\Slide13.bmp,1088,TRUE
22,1,1,64,63,9,9,mfaces\Slide14.bmp,1270,FALSE
22,1,1,65,55,1,1,mfaces\Slide15.bmp,1012,TRUE
22,1,1,66,58,9,9,mfaces\Slide16.bmp,1401,FALSE
22,1,1,67,61,9,9,mfaces\Slide17.bmp,1873,FALSE
22,1,1,68,67,9,9,mfaces\Slide18.bmp,1525,FALSE
22,1,1,69,57,1,1,mfaces\Slide19.bmp,1206,TRUE
22,1,1,70,52,9,9,mfaces\Slide20.bmp,1263,FALSE
22,1,1,26,71,31,S,instructionfollowup\Slide4.bmp,3689,TRUE
22,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,46600,TRUE
22,1,1,119,99,2,2,Slide32.bmp,122,FALSE
22,1,1,122,102,9,9,Slide32.bmp,1418,FALSE
22,1,1,125,105,4,4,Slide32.bmp,867,FALSE
22,1,1,128,108,8,8,Slide32.bmp,2242,FALSE
22,1,1,131,111,2,2,Slide32.bmp,953,FALSE
22,1,1,134,114,1,1,Slide32.bmp,316,TRUE
22,1,1,135,115,35,H,instructionfollowup\Slide9.bmp,2118,TRUE
22,1,1,136,116,34,G,surveys\Slide2.bmp,12349,TRUE
22,1,1,137,117,1,1,surveys\Slide3.bmp,1516,TRUE
22,1,1,138,118,1,1,surveys\Slide4.bmp,1186,TRUE
22,1,1,139,119,1,1,surveys\Slide5.bmp,1178,TRUE
22,1,1,140,120,1,1,surveys\Slide6.bmp,801,TRUE
22,1,1,141,121,1,1,surveys\Slide7.bmp,1036,TRUE
22,1,1,142,122,1,1,surveys\Slide8.bmp,835,TRUE
22,1,1,143,123,1,1,surveys\Slide9.bmp,688,TRUE
22,1,1,144,124,2,2,surveys\Slide10.bmp,3317,FALSE
22,1,1,145,125,1,1,surveys\Slide11.bmp,12812,TRUE
22,1,1,146,126,6,6,surveys\Slide12.bmp,13655,FALSE
22,1,1,147,127,3,3,surveys\Slide13.bmp,7852,FALSE
22,1,1,148,128,6,6,surveys\Slide14.bmp,4245,FALSE
22,1,1,149,129,2,2,surveys\Slide15.bmp,10470,FALSE
22,1,1,150,130,1,1,surveys\Slide16.bmp,4427,TRUE
22,1,1,151,131,3,3,surveys\Slide17.bmp,5915,FALSE
22,1,1,152,132,4,4,surveys\Slide18.bmp,8426,FALSE
22,1,1,153,133,5,5,surveys\Slide19.bmp,7744,FALSE
22,1,1,154,134,7,7,surveys\Slide20.bmp,6349,FALSE
22,1,1,155,135,4,4,surveys\Slide21.bmp,8810,FALSE
22,1,1,156,136,6,6,surveys\Slide22.bmp,5796,TRUE
22,1,1,157,137,1,1,surveys\Slide23.bmp,9454,TRUE
22,1,1,158,138,1,1,surveys\Slide24.bmp,3949,TRUE
22,1,1,159,139,1,1,surveys\Slide25.bmp,5355,TRUE
22,1,1,160,140,2,2,surveys\Slide26.bmp,10490,FALSE
22,1,1,161,141,1,1,surveys\Slide27.bmp,7958,TRUE
22,1,1,162,142,7,7,surveys\Slide28.bmp,4231,FALSE
22,1,1,163,143,4,4,surveys\Slide29.bmp,8147,FALSE
22,1,1,164,144,1,1,surveys\Slide30.bmp,12492,TRUE
22,1,1,165,145,1,1,surveys\Slide31.bmp,4784,TRUE
22,1,1,166,146,6,6,surveys\Slide32.bmp,2261,TRUE
22,1,1,167,147,-1,18,What is your age (in years)?,3959,TRUE
22,1,1,168,148,1,1,surveys\Slide34.bmp,2023,TRUE
22,1,1,169,149,1,1,surveys\Slide35.bmp,2780,TRUE
22,1,1,170,150,1,1,surveys\Slide36.bmp,1555,TRUE
22,1,1,178,151,57,SPACE,Please see experimenter,7609670,TRUE
23,1,1,1,1,57,SPACE,Please wait for instructions,54894,TRUE
23,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,12823,TRUE
23,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,1406,FALSE
23,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,1619,TRUE
23,1,1,4,21,1,1,mfaces\Slide1.bmp,894,TRUE
23,1,1,5,20,1,1,mfaces\Slide2.bmp,1072,TRUE
23,1,1,6,8,1,1,mfaces\Slide3.bmp,1166,TRUE
23,1,1,7,23,1,1,mfaces\Slide4.bmp,911,TRUE
23,1,1,8,22,9,9,mfaces\Slide5.bmp,687,FALSE
23,1,1,9,12,1,1,mfaces\Slide6.bmp,1250,TRUE
23,1,1,10,5,9,9,mfaces\Slide7.bmp,1661,FALSE
23,1,1,11,6,1,1,mfaces\Slide8.bmp,1247,TRUE
23,1,1,12,16,1,1,mfaces\Slide9.bmp,1653,TRUE
23,1,1,13,7,1,1,mfaces\Slide10.bmp,1214,TRUE
23,1,1,14,14,1,1,mfaces\Slide11.bmp,1613,TRUE
23,1,1,15,13,9,9,mfaces\Slide12.bmp,1738,FALSE
23,1,1,16,10,1,1,mfaces\Slide13.bmp,1246,TRUE
23,1,1,17,19,9,9,mfaces\Slide14.bmp,1756,FALSE
23,1,1,18,9,1,1,mfaces\Slide15.bmp,1062,TRUE
23,1,1,19,15,9,9,mfaces\Slide16.bmp,1699,FALSE
23,1,1,20,18,1,1,mfaces\Slide17.bmp,938,TRUE
23,1,1,21,17,-1,-1,mfaces\Slide18.bmp,2001,FALSE
23,1,1,22,11,1,1,mfaces\Slide19.bmp,1158,TRUE
23,1,1,23,24,9,9,mfaces\Slide20.bmp,1029,FALSE
23,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,3538,TRUE
23,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,5428,TRUE
23,1,1,51,52,9,9,mfaces\Slide1.bmp,737,FALSE
23,1,1,52,56,1,1,mfaces\Slide2.bmp,874,TRUE
23,1,1,53,57,9,9,mfaces\Slide3.bmp,1333,FALSE
23,1,1,54,68,1,1,mfaces\Slide4.bmp,948,TRUE
23,1,1,55,64,9,9,mfaces\Slide5.bmp,1034,FALSE
23,1,1,56,53,1,1,mfaces\Slide6.bmp,868,TRUE
23,1,1,57,66,9,9,mfaces\Slide7.bmp,1082,FALSE
23,1,1,58,60,1,1,mfaces\Slide8.bmp,1187,TRUE
23,1,1,59,70,9,9,mfaces\Slide9.bmp,604,FALSE
23,1,1,60,51,1,1,mfaces\Slide10.bmp,1010,TRUE
23,1,1,61,69,1,1,mfaces\Slide11.bmp,1066,TRUE
23,1,1,62,59,9,9,mfaces\Slide12.bmp,1402,FALSE
23,1,1,63,58,1,1,mfaces\Slide13.bmp,797,TRUE
23,1,1,64,63,9,9,mfaces\Slide14.bmp,789,FALSE
23,1,1,65,55,1,1,mfaces\Slide15.bmp,742,TRUE
23,1,1,66,54,1,1,mfaces\Slide16.bmp,1643,TRUE
23,1,1,67,61,1,1,mfaces\Slide17.bmp,1077,TRUE
23,1,1,68,62,9,9,mfaces\Slide18.bmp,945,FALSE
23,1,1,69,67,1,1,mfaces\Slide19.bmp,978,TRUE
23,1,1,70,65,9,9,mfaces\Slide20.bmp,1144,FALSE
23,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,2064,TRUE
23,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,12177,TRUE
23,1,1,119,99,1,1,Slide32.bmp,908,TRUE
23,1,1,122,102,9,9,Slide32.bmp,521,FALSE
23,1,1,125,105,1,1,Slide32.bmp,345,TRUE
23,1,1,128,108,5,5,Slide32.bmp,388,FALSE
23,1,1,131,111,1,1,Slide32.bmp,355,TRUE
23,1,1,134,114,1,1,Slide32.bmp,279,TRUE
23,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,1906,TRUE
23,1,1,136,116,57,SPACE,surveys\Slide2.bmp,8686,TRUE
23,1,1,137,117,1,1,surveys\Slide3.bmp,1960,TRUE
23,1,1,138,118,1,1,surveys\Slide4.bmp,2265,TRUE
23,1,1,139,119,1,1,surveys\Slide5.bmp,703,TRUE
23,1,1,140,120,1,1,surveys\Slide6.bmp,879,TRUE
23,1,1,141,121,1,1,surveys\Slide7.bmp,955,TRUE
23,1,1,142,122,1,1,surveys\Slide8.bmp,1210,TRUE
23,1,1,143,123,1,1,surveys\Slide9.bmp,1269,TRUE
23,1,1,144,124,1,1,surveys\Slide10.bmp,1829,TRUE
23,1,1,145,125,57,SPACE,surveys\Slide11.bmp,6274,TRUE
23,1,1,146,126,4,4,surveys\Slide12.bmp,10335,FALSE
23,1,1,147,127,4,4,surveys\Slide13.bmp,4441,FALSE
23,1,1,148,128,5,5,surveys\Slide14.bmp,7479,FALSE
23,1,1,149,129,4,4,surveys\Slide15.bmp,5227,FALSE
23,1,1,150,130,3,3,surveys\Slide16.bmp,3885,FALSE
23,1,1,151,131,4,4,surveys\Slide17.bmp,6216,FALSE
23,1,1,152,132,4,4,surveys\Slide18.bmp,6462,FALSE
23,1,1,153,133,4,4,surveys\Slide19.bmp,3119,FALSE
23,1,1,154,134,6,6,surveys\Slide20.bmp,7157,FALSE
23,1,1,155,135,3,3,surveys\Slide21.bmp,8893,FALSE
23,1,1,156,136,57,SPACE,surveys\Slide22.bmp,3482,TRUE
23,1,1,157,137,2,2,surveys\Slide23.bmp,9008,FALSE
23,1,1,158,138,1,1,surveys\Slide24.bmp,9458,TRUE
23,1,1,159,139,2,2,surveys\Slide25.bmp,7628,FALSE
23,1,1,160,140,5,5,surveys\Slide26.bmp,6754,FALSE
23,1,1,161,141,2,2,surveys\Slide27.bmp,10779,FALSE
23,1,1,162,142,2,2,surveys\Slide28.bmp,6051,FALSE
23,1,1,163,143,6,6,surveys\Slide29.bmp,10027,FALSE
23,1,1,164,144,3,3,surveys\Slide30.bmp,10368,FALSE
23,1,1,165,145,1,1,surveys\Slide31.bmp,4824,TRUE
23,1,1,166,146,57,SPACE,surveys\Slide32.bmp,1700,TRUE
23,1,1,167,147,-1,19,What is your age (in years)?,4066,TRUE
23,1,1,168,148,1,1,surveys\Slide34.bmp,2316,TRUE
23,1,1,169,149,1,1,surveys\Slide35.bmp,1013,TRUE
23,1,1,170,150,2,2,surveys\Slide36.bmp,2923,FALSE
23,1,1,178,151,57,SPACE,Please see experimenter,1320950,TRUE
24,1,1,1,1,57,SPACE,Please wait for instructions,53803,TRUE
24,1,1,2,2,1,1,instructionfollowup\Slide1.bmp,15782,TRUE
24,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,32,FALSE
24,1,1,3,4,9,9,instructionfollowup\Slide3.bmp,3930,TRUE
24,1,1,4,14,9,9,mfaces\Slide1.bmp,894,FALSE
24,1,1,5,12,1,1,mfaces\Slide2.bmp,1257,TRUE
24,1,1,6,7,9,9,mfaces\Slide3.bmp,1314,FALSE
24,1,1,7,9,1,1,mfaces\Slide4.bmp,1208,TRUE
24,1,1,8,19,9,9,mfaces\Slide5.bmp,893,FALSE
24,1,1,9,21,1,1,mfaces\Slide6.bmp,996,TRUE
24,1,1,10,23,9,9,mfaces\Slide7.bmp,882,FALSE
24,1,1,11,17,1,1,mfaces\Slide8.bmp,1277,TRUE
24,1,1,12,18,9,9,mfaces\Slide9.bmp,1530,FALSE
24,1,1,13,20,1,1,mfaces\Slide10.bmp,988,TRUE
24,1,1,14,13,9,9,mfaces\Slide11.bmp,1432,FALSE
24,1,1,15,10,9,9,mfaces\Slide12.bmp,1088,FALSE
24,1,1,16,6,9,9,mfaces\Slide13.bmp,1197,FALSE
24,1,1,17,16,9,9,mfaces\Slide14.bmp,1073,FALSE
24,1,1,18,5,9,9,mfaces\Slide15.bmp,1142,FALSE
24,1,1,19,22,9,9,mfaces\Slide16.bmp,1607,FALSE
24,1,1,20,24,1,1,mfaces\Slide17.bmp,1234,TRUE
24,1,1,21,8,9,9,mfaces\Slide18.bmp,1071,FALSE
24,1,1,22,15,1,1,mfaces\Slide19.bmp,1184,TRUE
24,1,1,23,11,9,9,mfaces\Slide20.bmp,1713,FALSE
24,1,1,26,25,9,9,instructionfollowup\Slide4.bmp,2694,TRUE
24,1,1,2,50,9,9,instructionfollowup\Slide5.bmp,6711,TRUE
24,1,1,51,69,9,9,mfaces\Slide1.bmp,851,FALSE
24,1,1,52,60,1,1,mfaces\Slide2.bmp,1003,TRUE
24,1,1,53,68,9,9,mfaces\Slide3.bmp,930,FALSE
24,1,1,54,51,1,1,mfaces\Slide4.bmp,1280,TRUE
24,1,1,55,70,1,1,mfaces\Slide5.bmp,896,TRUE
24,1,1,56,65,1,1,mfaces\Slide6.bmp,815,TRUE
24,1,1,57,56,9,9,mfaces\Slide7.bmp,935,FALSE
24,1,1,58,57,1,1,mfaces\Slide8.bmp,821,TRUE
24,1,1,59,61,9,9,mfaces\Slide9.bmp,790,FALSE
24,1,1,60,66,1,1,mfaces\Slide10.bmp,866,TRUE
24,1,1,61,62,1,1,mfaces\Slide11.bmp,1220,TRUE
24,1,1,62,53,9,9,mfaces\Slide12.bmp,994,FALSE
24,1,1,63,58,1,1,mfaces\Slide13.bmp,1025,TRUE
24,1,1,64,59,9,9,mfaces\Slide14.bmp,846,FALSE
24,1,1,65,64,1,1,mfaces\Slide15.bmp,903,TRUE
24,1,1,66,54,9,9,mfaces\Slide16.bmp,937,FALSE
24,1,1,67,63,1,1,mfaces\Slide17.bmp,1026,TRUE
24,1,1,68,52,9,9,mfaces\Slide18.bmp,890,FALSE
24,1,1,69,55,1,1,mfaces\Slide19.bmp,893,TRUE
24,1,1,70,67,9,9,mfaces\Slide20.bmp,1407,FALSE
24,1,1,26,71,9,9,instructionfollowup\Slide4.bmp,2817,TRUE
24,1,1,135,96,1,1,instructionfollowup\Slide8.bmp,20320,TRUE
24,1,1,119,99,1,1,Slide32.bmp,997,TRUE
24,1,1,122,102,9,9,Slide32.bmp,692,FALSE
24,1,1,125,105,1,1,Slide32.bmp,663,TRUE
24,1,1,128,108,9,9,Slide32.bmp,454,FALSE
24,1,1,131,111,1,1,Slide32.bmp,264,TRUE
24,1,1,134,114,1,1,Slide32.bmp,455,TRUE
24,1,1,135,115,1,1,instructionfollowup\Slide9.bmp,2232,TRUE
24,1,1,136,116,2,2,surveys\Slide2.bmp,13257,TRUE
24,1,1,137,117,2,2,surveys\Slide3.bmp,5327,FALSE
24,1,1,138,118,1,1,surveys\Slide4.bmp,1387,TRUE
24,1,1,139,119,1,1,surveys\Slide5.bmp,482,TRUE
24,1,1,140,120,1,1,surveys\Slide6.bmp,764,TRUE
24,1,1,141,121,1,1,surveys\Slide7.bmp,593,TRUE
24,1,1,142,122,3,3,surveys\Slide8.bmp,2403,FALSE
24,1,1,143,123,1,1,surveys\Slide9.bmp,761,TRUE
24,1,1,144,124,3,3,surveys\Slide10.bmp,1887,FALSE
24,1,1,145,125,1,1,surveys\Slide11.bmp,5408,TRUE
24,1,1,146,126,5,5,surveys\Slide12.bmp,21009,FALSE
24,1,1,147,127,2,2,surveys\Slide13.bmp,5028,FALSE
24,1,1,148,128,5,5,surveys\Slide14.bmp,8902,FALSE
24,1,1,149,129,5,5,surveys\Slide15.bmp,8479,FALSE
24,1,1,150,130,2,2,surveys\Slide16.bmp,9630,FALSE
24,1,1,151,131,5,5,surveys\Slide17.bmp,15779,FALSE
24,1,1,152,132,2,2,surveys\Slide18.bmp,28592,FALSE
24,1,1,153,133,5,5,surveys\Slide19.bmp,11707,FALSE
24,1,1,154,134,1,1,surveys\Slide20.bmp,5711,TRUE
24,1,1,155,135,5,5,surveys\Slide21.bmp,12809,FALSE
24,1,1,156,136,4,4,surveys\Slide22.bmp,6504,TRUE
24,1,1,157,137,1,1,surveys\Slide23.bmp,5658,TRUE
24,1,1,158,138,1,1,surveys\Slide24.bmp,7694,TRUE
24,1,1,159,139,1,1,surveys\Slide25.bmp,5382,TRUE
24,1,1,160,140,1,1,surveys\Slide26.bmp,5538,TRUE
24,1,1,161,141,1,1,surveys\Slide27.bmp,4915,TRUE
24,1,1,162,142,5,5,surveys\Slide28.bmp,5693,FALSE
24,1,1,163,143,6,6,surveys\Slide29.bmp,14961,FALSE
24,1,1,164,144,1,1,surveys\Slide30.bmp,5011,TRUE
24,1,1,165,145,1,1,surveys\Slide31.bmp,13848,TRUE
24,1,1,166,146,1,1,surveys\Slide32.bmp,1919,TRUE
24,1,1,167,147,-1,19,What is your age (in years)?,3863,TRUE
24,1,1,168,148,1,1,surveys\Slide34.bmp,4122,TRUE
24,1,1,169,149,1,1,surveys\Slide35.bmp,1402,TRUE
24,1,1,170,150,2,2,surveys\Slide36.bmp,1692,FALSE
24,1,1,178,151,57,SPACE,Please see experimenter,1244252,TRUE
25,1,1,1,1,57,SPACE,Please wait for instructions,63038,TRUE
25,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,6870,TRUE
25,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,1201,FALSE
25,1,1,3,4,9,9,instructionfollowup\Slide3.bmp,2477,TRUE
25,1,1,4,13,9,9,mfaces\Slide1.bmp,607,FALSE
25,1,1,5,14,1,1,mfaces\Slide2.bmp,589,TRUE
25,1,1,6,15,1,1,mfaces\Slide3.bmp,680,TRUE
25,1,1,7,12,1,1,mfaces\Slide4.bmp,971,TRUE
25,1,1,8,16,9,9,mfaces\Slide5.bmp,1116,FALSE
25,1,1,9,8,1,1,mfaces\Slide6.bmp,756,TRUE
25,1,1,10,6,-1,-1,mfaces\Slide7.bmp,2001,FALSE
25,1,1,11,5,1,1,mfaces\Slide8.bmp,1709,TRUE
25,1,1,12,22,9,9,mfaces\Slide9.bmp,1149,FALSE
25,1,1,13,17,1,1,mfaces\Slide10.bmp,688,TRUE
25,1,1,14,19,9,9,mfaces\Slide11.bmp,734,FALSE
25,1,1,15,23,1,1,mfaces\Slide12.bmp,1465,TRUE
25,1,1,16,24,1,1,mfaces\Slide13.bmp,696,TRUE
25,1,1,17,21,9,9,mfaces\Slide14.bmp,1076,FALSE
25,1,1,18,7,1,1,mfaces\Slide15.bmp,1082,TRUE
25,1,1,19,11,9,9,mfaces\Slide16.bmp,838,FALSE
25,1,1,20,20,1,1,mfaces\Slide17.bmp,707,TRUE
25,1,1,21,10,9,9,mfaces\Slide18.bmp,1069,FALSE
25,1,1,22,9,1,1,mfaces\Slide19.bmp,807,TRUE
25,1,1,23,18,1,1,mfaces\Slide20.bmp,661,TRUE
25,1,1,26,25,9,9,instructionfollowup\Slide4.bmp,2442,TRUE
25,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,5501,TRUE
25,1,1,51,53,1,1,mfaces\Slide1.bmp,878,TRUE
25,1,1,52,56,9,9,mfaces\Slide2.bmp,490,FALSE
25,1,1,53,68,9,9,mfaces\Slide3.bmp,886,FALSE
25,1,1,54,62,1,1,mfaces\Slide4.bmp,673,TRUE
25,1,1,55,67,1,1,mfaces\Slide5.bmp,1376,TRUE
25,1,1,56,55,1,1,mfaces\Slide6.bmp,519,TRUE
25,1,1,57,69,9,9,mfaces\Slide7.bmp,836,FALSE
25,1,1,58,61,1,1,mfaces\Slide8.bmp,557,TRUE
25,1,1,59,70,9,9,mfaces\Slide9.bmp,1088,FALSE
25,1,1,60,60,1,1,mfaces\Slide10.bmp,700,TRUE
25,1,1,61,51,1,1,mfaces\Slide11.bmp,927,TRUE
25,1,1,62,65,9,9,mfaces\Slide12.bmp,996,FALSE
25,1,1,63,54,1,1,mfaces\Slide13.bmp,649,TRUE
25,1,1,64,66,9,9,mfaces\Slide14.bmp,864,FALSE
25,1,1,65,59,1,1,mfaces\Slide15.bmp,607,TRUE
25,1,1,66,64,9,9,mfaces\Slide16.bmp,727,FALSE
25,1,1,67,52,1,1,mfaces\Slide17.bmp,941,TRUE
25,1,1,68,63,9,9,mfaces\Slide18.bmp,595,FALSE
25,1,1,69,57,1,1,mfaces\Slide19.bmp,631,TRUE
25,1,1,70,58,9,9,mfaces\Slide20.bmp,554,FALSE
25,1,1,26,71,9,9,instructionfollowup\Slide4.bmp,2183,TRUE
25,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,12744,TRUE
25,1,1,119,99,1,1,Slide32.bmp,1097,TRUE
25,1,1,122,102,9,9,Slide32.bmp,491,FALSE
25,1,1,125,105,5,5,Slide32.bmp,324,FALSE
25,1,1,128,108,9,9,Slide32.bmp,452,FALSE
25,1,1,131,111,1,1,Slide32.bmp,412,TRUE
25,1,1,134,114,5,5,Slide32.bmp,420,FALSE
25,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,1414,TRUE
25,1,1,136,116,57,SPACE,surveys\Slide2.bmp,7368,TRUE
25,1,1,137,117,1,1,surveys\Slide3.bmp,1720,TRUE
25,1,1,138,118,1,1,surveys\Slide4.bmp,1048,TRUE
