participant_id,trial_number,pre_post_prime,side_of_response,image,prime_condition,masc_side,chose_masc
29,7,0,1,Slide14.bmp,4,1,True
29,8,0,0,Slide1.bmp,4,1,False
29,9,0,0,Slide12.bmp,4,1,False
29,10,0,0,Slide19.bmp,4,0,True
29,11,0,1,Slide11.bmp,4,0,False
29,12,0,1,Slide5.bmp,4,1,True
29,13,0,1,Slide7.bmp,4,1,True
29,14,0,0,Slide3.bmp,4,1,False
29,15,0,1,Slide8.bmp,4,0,False
29,16,0,1,Slide20.bmp,4,1,True
29,17,0,0,Slide10.bmp,4,0,True
29,18,0,1,Slide4.bmp,4,0,False
29,19,0,1,Slide9.bmp,4,1,True
29,20,0,1,Slide13.bmp,4,0,False
29,21,1,1,Slide16.bmp,4,1,True
29,22,1,1,Slide11.bmp,4,0,False
29,23,1,1,Slide5.bmp,4,1,True
29,24,1,0,Slide10.bmp,4,0,True
29,25,1,1,Slide2.bmp,4,0,False
29,26,1,1,Slide1.bmp,4,1,True
29,27,1,1,Slide15.bmp,4,0,False
29,28,1,1,Slide4.bmp,4,0,False
29,29,1,1,Slide17.bmp,4,0,False
29,30,1,1,Slide12.bmp,4,1,True
29,31,1,1,Slide14.bmp,4,1,True
29,32,1,0,Slide18.bmp,4,1,False
29,33,1,1,Slide13.bmp,4,0,False
29,34,1,0,Slide3.bmp,4,1,False
29,35,1,1,Slide7.bmp,4,1,True
29,36,1,1,Slide20.bmp,4,1,True
29,37,1,0,Slide19.bmp,4,0,True
29,38,1,1,Slide9.bmp,4,1,True
29,39,1,1,Slide6.bmp,4,0,False
29,40,1,1,Slide8.bmp,4,0,False
30,1,0,1,Slide4.bmp,5,0,False
30,2,0,1,Slide9.bmp,5,1,True
30,3,0,1,Slide5.bmp,5,1,True
30,4,0,0,Slide19.bmp,5,0,True
30,5,0,0,Slide16.bmp,5,1,False
30,6,0,0,Slide18.bmp,5,1,False
30,7,0,1,Slide7.bmp,5,1,True
30,8,0,0,Slide6.bmp,5,0,True
30,9,0,1,Slide15.bmp,5,0,False
30,10,0,0,Slide10.bmp,5,0,True
30,11,0,0,Slide2.bmp,5,0,True
30,13,0,1,Slide11.bmp,5,0,False
30,14,0,0,Slide3.bmp,5,1,False
30,15,0,0,Slide12.bmp,5,1,False
30,17,0,0,Slide17.bmp,5,0,True
30,18,0,1,Slide14.bmp,5,1,True
30,19,0,1,Slide13.bmp,5,0,False
30,20,0,0,Slide8.bmp,5,0,True
30,22,1,1,Slide4.bmp,5,0,False
30,23,1,0,Slide16.bmp,5,1,False
30,24,1,1,Slide20.bmp,5,1,True
30,25,1,0,Slide18.bmp,5,1,False
30,26,1,1,Slide9.bmp,5,1,True
30,27,1,0,Slide13.bmp,5,0,True
30,28,1,0,Slide8.bmp,5,0,True
30,29,1,1,Slide19.bmp,5,0,False
30,30,1,0,Slide10.bmp,5,0,True
30,31,1,0,Slide7.bmp,5,1,False
30,32,1,1,Slide6.bmp,5,0,False
30,33,1,0,Slide2.bmp,5,0,True
30,34,1,1,Slide15.bmp,5,0,False
30,35,1,1,Slide17.bmp,5,0,False
30,36,1,1,Slide5.bmp,5,1,True
30,37,1,1,Slide3.bmp,5,1,True
30,39,1,1,Slide14.bmp,5,1,True
30,40,1,1,Slide12.bmp,5,1,True
31,1,0,1,Slide14.bmp,1,1,True
31,2,0,1,Slide18.bmp,1,1,True
31,3,0,0,Slide11.bmp,1,0,True
31,4,0,1,Slide19.bmp,1,0,False
31,5,0,1,Slide1.bmp,1,1,True
31,6,0,1,Slide9.bmp,1,1,True
31,7,0,1,Slide5.bmp,1,1,True
31,8,0,0,Slide6.bmp,1,0,True
31,9,0,1,Slide4.bmp,1,0,False
31,10,0,1,Slide16.bmp,1,1,True
31,11,0,1,Slide3.bmp,1,1,True
31,12,0,1,Slide13.bmp,1,0,False
31,13,0,1,Slide12.bmp,1,1,True
31,14,0,0,Slide10.bmp,1,0,True
31,15,0,1,Slide17.bmp,1,0,False
31,16,0,1,Slide7.bmp,1,1,True
31,17,0,1,Slide2.bmp,1,0,False
31,18,0,1,Slide15.bmp,1,0,False
31,19,0,1,Slide8.bmp,1,0,False
31,20,0,1,Slide20.bmp,1,1,True
31,21,1,0,Slide10.bmp,1,0,True
31,22,1,1,Slide2.bmp,1,0,False
31,23,1,1,Slide4.bmp,1,0,False
31,24,1,1,Slide18.bmp,1,1,True
31,25,1,1,Slide9.bmp,1,1,True
31,26,1,1,Slide1.bmp,1,1,True
31,27,1,1,Slide5.bmp,1,1,True
31,28,1,1,Slide8.bmp,1,0,False
31,29,1,1,Slide12.bmp,1,1,True
31,30,1,1,Slide6.bmp,1,0,False
31,31,1,1,Slide3.bmp,1,1,True
31,33,1,1,Slide15.bmp,1,0,False
31,36,1,1,Slide13.bmp,1,0,False
31,37,1,1,Slide7.bmp,1,1,True
31,38,1,1,Slide19.bmp,1,0,False
31,39,1,0,Slide16.bmp,1,1,False
31,40,1,1,Slide17.bmp,1,0,False
32,2,0,1,Slide6.bmp,2,0,False
32,3,0,0,Slide2.bmp,2,0,True
32,4,0,1,Slide18.bmp,2,1,True
32,5,0,0,Slide10.bmp,2,0,True
32,6,0,1,Slide12.bmp,2,1,True
32,7,0,1,Slide9.bmp,2,1,True
32,8,0,1,Slide17.bmp,2,0,False
32,9,0,0,Slide3.bmp,2,1,False
32,10,0,0,Slide20.bmp,2,1,False
32,11,0,1,Slide4.bmp,2,0,False
32,12,0,1,Slide5.bmp,2,1,True
32,13,0,0,Slide11.bmp,2,0,True
32,14,0,1,Slide15.bmp,2,0,False
32,15,0,0,Slide1.bmp,2,1,False
32,16,0,0,Slide14.bmp,2,1,False
32,17,0,1,Slide16.bmp,2,1,True
32,18,0,0,Slide19.bmp,2,0,True
32,19,0,0,Slide8.bmp,2,0,True
32,20,0,0,Slide7.bmp,2,1,False
32,21,1,0,Slide1.bmp,2,1,False
32,22,1,0,Slide17.bmp,2,0,True
32,23,1,0,Slide20.bmp,2,1,False
32,24,1,0,Slide16.bmp,2,1,False
32,25,1,1,Slide9.bmp,2,1,True
32,26,1,0,Slide10.bmp,2,0,True
32,27,1,1,Slide18.bmp,2,1,True
32,28,1,0,Slide11.bmp,2,0,True
32,30,1,0,Slide8.bmp,2,0,True
32,31,1,0,Slide19.bmp,2,0,True
32,32,1,0,Slide5.bmp,2,1,False
32,33,1,1,Slide15.bmp,2,0,False
32,34,1,1,Slide7.bmp,2,1,True
32,35,1,1,Slide14.bmp,2,1,True
32,36,1,0,Slide4.bmp,2,0,True
32,37,1,0,Slide13.bmp,2,0,True
32,38,1,0,Slide3.bmp,2,1,False
32,39,1,0,Slide2.bmp,2,0,True
32,40,1,0,Slide6.bmp,2,0,True
33,1,0,1,Slide11.bmp,3,0,False
33,2,0,1,Slide3.bmp,3,1,True
33,3,0,1,Slide20.bmp,3,1,True
33,4,0,1,Slide7.bmp,3,1,True
33,5,0,0,Slide13.bmp,3,0,True
33,6,0,1,Slide6.bmp,3,0,False
33,7,0,0,Slide15.bmp,3,0,True
33,8,0,0,Slide17.bmp,3,0,True
33,9,0,1,Slide9.bmp,3,1,True
33,10,0,0,Slide14.bmp,3,1,False
33,11,0,0,Slide16.bmp,3,1,False
33,12,0,0,Slide8.bmp,3,0,True
33,13,0,0,Slide10.bmp,3,0,True
33,14,0,1,Slide1.bmp,3,1,True
33,15,0,1,Slide5.bmp,3,1,True
33,16,0,0,Slide18.bmp,3,1,False
33,18,0,1,Slide4.bmp,3,0,False
33,19,0,0,Slide19.bmp,3,0,True
33,20,0,0,Slide2.bmp,3,0,True
33,21,1,1,Slide16.bmp,3,1,True
33,22,1,1,Slide7.bmp,3,1,True
33,23,1,1,Slide1.bmp,3,1,True
33,24,1,1,Slide20.bmp,3,1,True
33,25,1,1,Slide8.bmp,3,0,False
33,26,1,1,Slide18.bmp,3,1,True
33,27,1,1,Slide19.bmp,3,0,False
33,28,1,0,Slide13.bmp,3,0,True
33,29,1,0,Slide11.bmp,3,0,True
33,30,1,1,Slide5.bmp,3,1,True
33,31,1,1,Slide4.bmp,3,0,False
33,32,1,1,Slide6.bmp,3,0,False
33,33,1,1,Slide14.bmp,3,1,True
33,34,1,1,Slide12.bmp,3,1,True
33,35,1,1,Slide15.bmp,3,0,False
33,36,1,1,Slide3.bmp,3,1,True
33,37,1,1,Slide17.bmp,3,0,False
33,38,1,1,Slide2.bmp,3,0,False
33,39,1,0,Slide10.bmp,3,0,True
33,40,1,1,Slide9.bmp,3,1,True
34,2,0,0,Slide6.bmp,4,0,True
34,3,0,1,Slide15.bmp,4,0,False
34,4,0,1,Slide10.bmp,4,0,False
34,5,0,0,Slide2.bmp,4,0,True
34,6,0,0,Slide9.bmp,4,1,False
34,7,0,0,Slide5.bmp,4,1,False
34,8,0,0,Slide11.bmp,4,0,True
34,9,0,0,Slide20.bmp,4,1,False
34,10,0,0,Slide3.bmp,4,1,False
34,11,0,0,Slide1.bmp,4,1,False
34,12,0,0,Slide16.bmp,4,1,False
34,13,0,0,Slide13.bmp,4,0,True
34,14,0,0,Slide17.bmp,4,0,True
34,15,0,0,Slide12.bmp,4,1,False
34,16,0,0,Slide7.bmp,4,1,False
34,17,0,0,Slide4.bmp,4,0,True
34,18,0,0,Slide18.bmp,4,1,False
34,19,0,1,Slide19.bmp,4,0,False
34,20,0,1,Slide8.bmp,4,0,False
34,21,1,1,Slide20.bmp,4,1,True
34,22,1,0,Slide17.bmp,4,0,True
34,23,1,0,Slide15.bmp,4,0,True
34,24,1,1,Slide8.bmp,4,0,False
34,25,1,0,Slide1.bmp,4,1,False
34,26,1,0,Slide5.bmp,4,1,False
34,27,1,0,Slide4.bmp,4,0,True
34,28,1,0,Slide12.bmp,4,1,False
34,29,1,0,Slide16.bmp,4,1,False
34,30,1,1,Slide2.bmp,4,0,False
34,31,1,1,Slide10.bmp,4,0,False
34,32,1,0,Slide6.bmp,4,0,True
34,33,1,0,Slide7.bmp,4,1,False
34,34,1,0,Slide9.bmp,4,1,False
34,35,1,0,Slide18.bmp,4,1,False
34,36,1,0,Slide19.bmp,4,0,True
34,37,1,0,Slide3.bmp,4,1,False
34,38,1,0,Slide13.bmp,4,0,True
34,39,1,1,Slide14.bmp,4,1,True
34,40,1,1,Slide11.bmp,4,0,False
35,1,0,0,Slide10.bmp,5,0,True
35,2,0,1,Slide16.bmp,5,1,True
35,3,0,1,Slide4.bmp,5,0,False
35,4,0,0,Slide3.bmp,5,1,False
35,5,0,1,Slide18.bmp,5,1,True
35,6,0,1,Slide12.bmp,5,1,True
35,7,0,1,Slide17.bmp,5,0,False
35,8,0,0,Slide11.bmp,5,0,True
35,9,0,0,Slide19.bmp,5,0,True
35,10,0,0,Slide14.bmp,5,1,False
35,11,0,1,Slide7.bmp,5,1,True
35,13,0,0,Slide1.bmp,5,1,False
35,14,0,1,Slide9.bmp,5,1,True
35,15,0,1,Slide6.bmp,5,0,False
35,17,0,1,Slide2.bmp,5,0,False
35,18,0,1,Slide5.bmp,5,1,True
35,19,0,1,Slide8.bmp,5,0,False
35,20,0,1,Slide15.bmp,5,0,False
35,21,1,1,Slide8.bmp,5,0,False
35,22,1,1,Slide7.bmp,5,1,True
35,23,1,0,Slide3.bmp,5,1,False
35,24,1,0,Slide4.bmp,5,0,True
35,25,1,1,Slide6.bmp,5,0,False
35,26,1,1,Slide2.bmp,5,0,False
35,27,1,1,Slide9.bmp,5,1,True
35,28,1,1,Slide19.bmp,5,0,False
35,29,1,1,Slide1.bmp,5,1,True
35,30,1,0,Slide17.bmp,5,0,True
35,31,1,0,Slide20.bmp,5,1,False
35,32,1,1,Slide15.bmp,5,0,False
35,33,1,0,Slide11.bmp,5,0,True
35,34,1,0,Slide10.bmp,5,0,True
35,35,1,1,Slide18.bmp,5,1,True
35,36,1,0,Slide16.bmp,5,1,False
35,37,1,1,Slide5.bmp,5,1,True
35,38,1,1,Slide14.bmp,5,1,True
35,39,1,1,Slide12.bmp,5,1,True
35,40,1,0,Slide13.bmp,5,0,True
36,1,0,1,Slide4.bmp,1,0,False
36,2,0,1,Slide5.bmp,1,1,True
36,3,0,0,Slide1.bmp,1,1,False
36,4,0,0,Slide19.bmp,1,0,True
36,5,0,1,Slide17.bmp,1,0,False
36,6,0,1,Slide13.bmp,1,0,False
36,7,0,0,Slide7.bmp,1,1,False
36,8,0,1,Slide6.bmp,1,0,False
36,9,0,1,Slide2.bmp,1,0,False
36,10,0,1,Slide15.bmp,1,0,False
36,11,0,1,Slide3.bmp,1,1,True
36,12,0,0,Slide10.bmp,1,0,True
36,13,0,1,Slide8.bmp,1,0,False
36,14,0,1,Slide20.bmp,1,1,True
36,15,0,1,Slide9.bmp,1,1,True
36,16,0,1,Slide12.bmp,1,1,True
36,17,0,0,Slide14.bmp,1,1,False
36,18,0,0,Slide11.bmp,1,0,True
36,19,0,0,Slide16.bmp,1,1,False
36,20,0,1,Slide18.bmp,1,1,True
36,21,1,1,Slide4.bmp,1,0,False
36,22,1,1,Slide20.bmp,1,1,True
36,23,1,1,Slide6.bmp,1,0,False
36,24,1,1,Slide1.bmp,1,1,True
36,25,1,1,Slide2.bmp,1,0,False
36,26,1,1,Slide12.bmp,1,1,True
36,27,1,0,Slide14.bmp,1,1,False
36,28,1,1,Slide5.bmp,1,1,True
36,29,1,1,Slide16.bmp,1,1,True
36,30,1,1,Slide7.bmp,1,1,True
36,31,1,1,Slide8.bmp,1,0,False
36,32,1,0,Slide11.bmp,1,0,True
36,33,1,1,Slide9.bmp,1,1,True
36,34,1,0,Slide19.bmp,1,0,True
36,35,1,0,Slide10.bmp,1,0,True
36,36,1,1,Slide17.bmp,1,0,False
36,37,1,1,Slide13.bmp,1,0,False
36,38,1,1,Slide18.bmp,1,1,True
36,39,1,1,Slide3.bmp,1,1,True
36,40,1,1,Slide15.bmp,1,0,False
37,2,0,0,Slide18.bmp,2,1,False
37,3,0,0,Slide4.bmp,2,0,True
37,4,0,1,Slide8.bmp,2,0,False
37,5,0,1,Slide13.bmp,2,0,False
37,6,0,1,Slide12.bmp,2,1,True
37,7,0,1,Slide3.bmp,2,1,True
37,8,0,1,Slide7.bmp,2,1,True
37,9,0,0,Slide11.bmp,2,0,True
37,10,0,1,Slide5.bmp,2,1,True
37,11,0,1,Slide14.bmp,2,1,True
37,12,0,1,Slide6.bmp,2,0,False
37,13,0,1,Slide17.bmp,2,0,False
37,14,0,1,Slide16.bmp,2,1,True
37,15,0,1,Slide2.bmp,2,0,False
37,16,0,1,Slide15.bmp,2,0,False
37,17,0,1,Slide20.bmp,2,1,True
37,18,0,0,Slide10.bmp,2,0,True
37,19,0,1,Slide19.bmp,2,0,False
37,20,0,1,Slide9.bmp,2,1,True
37,21,1,1,Slide17.bmp,2,0,False
37,22,1,1,Slide5.bmp,2,1,True
37,23,1,1,Slide7.bmp,2,1,True
37,24,1,1,Slide4.bmp,2,0,False
37,25,1,1,Slide3.bmp,2,1,True
37,26,1,1,Slide1.bmp,2,1,True
37,27,1,1,Slide20.bmp,2,1,True
37,28,1,1,Slide6.bmp,2,0,False
37,29,1,1,Slide19.bmp,2,0,False
37,30,1,1,Slide14.bmp,2,1,True
37,31,1,1,Slide9.bmp,2,1,True
37,32,1,1,Slide8.bmp,2,0,False
37,33,1,0,Slide10.bmp,2,0,True
37,34,1,1,Slide12.bmp,2,1,True
37,35,1,0,Slide11.bmp,2,0,True
37,36,1,0,Slide16.bmp,2,1,False
37,37,1,0,Slide13.bmp,2,0,True
37,38,1,1,Slide15.bmp,2,0,False
37,39,1,1,Slide18.bmp,2,1,True
37,40,1,1,Slide2.bmp,2,0,False
38,2,0,0,Slide10.bmp,3,0,True
38,3,0,1,Slide4.bmp,3,0,False
38,4,0,1,Slide2.bmp,3,0,False
38,5,0,1,Slide17.bmp,3,0,False
38,6,0,0,Slide20.bmp,3,1,False
38,7,0,1,Slide1.bmp,3,1,True
38,8,0,1,Slide15.bmp,3,0,False
38,9,0,1,Slide13.bmp,3,0,False
38,10,0,1,Slide8.bmp,3,0,False
38,11,0,1,Slide6.bmp,3,0,False
38,12,0,1,Slide16.bmp,3,1,True
38,13,0,1,Slide11.bmp,3,0,False
38,14,0,1,Slide9.bmp,3,1,True
38,15,0,1,Slide18.bmp,3,1,True
38,16,0,1,Slide12.bmp,3,1,True
38,17,0,1,Slide19.bmp,3,0,False
38,18,0,1,Slide3.bmp,3,1,True
38,19,0,1,Slide5.bmp,3,1,True
38,20,0,0,Slide7.bmp,3,1,False
38,21,1,1,Slide6.bmp,3,0,False
38,22,1,1,Slide20.bmp,3,1,True
38,23,1,1,Slide16.bmp,3,1,True
38,24,1,1,Slide12.bmp,3,1,True
38,25,1,1,Slide1.bmp,3,1,True
38,26,1,0,Slide10.bmp,3,0,True
38,27,1,1,Slide8.bmp,3,0,False
38,28,1,1,Slide17.bmp,3,0,False
38,29,1,1,Slide4.bmp,3,0,False
38,30,1,1,Slide18.bmp,3,1,True
38,31,1,1,Slide2.bmp,3,0,False
38,32,1,0,Slide3.bmp,3,1,False
38,33,1,1,Slide9.bmp,3,1,True
38,34,1,0,Slide11.bmp,3,0,True
38,35,1,1,Slide5.bmp,3,1,True
38,36,1,0,Slide7.bmp,3,1,False
38,37,1,1,Slide13.bmp,3,0,False
38,38,1,1,Slide15.bmp,3,0,False
38,39,1,0,Slide19.bmp,3,0,True
38,40,1,0,Slide14.bmp,3,1,False
39,2,0,0,Slide11.bmp,4,0,True
39,3,0,0,Slide6.bmp,4,0,True
39,4,0,1,Slide7.bmp,4,1,True
39,5,0,1,Slide4.bmp,4,0,False
39,6,0,0,Slide16.bmp,4,1,False
39,7,0,1,Slide1.bmp,4,1,True
39,8,0,1,Slide15.bmp,4,0,False
39,9,0,0,Slide18.bmp,4,1,False
39,10,0,0,Slide2.bmp,4,0,True
39,11,0,0,Slide20.bmp,4,1,False
39,12,0,1,Slide9.bmp,4,1,True
39,13,0,0,Slide8.bmp,4,0,True
39,14,0,0,Slide13.bmp,4,0,True
39,15,0,0,Slide10.bmp,4,0,True
39,16,0,0,Slide12.bmp,4,1,False
39,17,0,0,Slide3.bmp,4,1,False
39,18,0,1,Slide14.bmp,4,1,True
39,19,0,0,Slide5.bmp,4,1,False
39,20,0,1,Slide17.bmp,4,0,False
39,21,1,1,Slide5.bmp,4,1,True
39,22,1,1,Slide3.bmp,4,1,True
39,23,1,0,Slide10.bmp,4,0,True
39,24,1,1,Slide14.bmp,4,1,True
39,25,1,0,Slide11.bmp,4,0,True
39,26,1,1,Slide7.bmp,4,1,True
39,27,1,1,Slide9.bmp,4,1,True
39,28,1,1,Slide12.bmp,4,1,True
39,29,1,0,Slide18.bmp,4,1,False
39,30,1,1,Slide6.bmp,4,0,False
39,31,1,0,Slide13.bmp,4,0,True
39,32,1,1,Slide8.bmp,4,0,False
39,33,1,1,Slide4.bmp,4,0,False
39,34,1,0,Slide16.bmp,4,1,False
39,35,1,0,Slide20.bmp,4,1,False
39,36,1,1,Slide17.bmp,4,0,False
39,37,1,0,Slide2.bmp,4,0,True
39,38,1,0,Slide1.bmp,4,1,False
39,39,1,0,Slide19.bmp,4,0,True
39,40,1,1,Slide15.bmp,4,0,False
40,1,0,1,Slide8.bmp,5,0,False
40,2,0,1,Slide6.bmp,5,0,False
40,3,0,0,Slide4.bmp,5,0,True
40,4,0,0,Slide10.bmp,5,0,True
40,5,0,1,Slide12.bmp,5,1,True
40,6,0,1,Slide2.bmp,5,0,False
40,7,0,0,Slide17.bmp,5,0,True
40,8,0,1,Slide9.bmp,5,1,True
40,9,0,0,Slide3.bmp,5,1,False
40,10,0,0,Slide7.bmp,5,1,False
40,11,0,1,Slide16.bmp,5,1,True
40,12,0,1,Slide18.bmp,5,1,True
40,13,0,1,Slide19.bmp,5,0,False
40,14,0,0,Slide11.bmp,5,0,True
40,15,0,0,Slide1.bmp,5,1,False
40,16,0,0,Slide5.bmp,5,1,False
40,17,0,0,Slide15.bmp,5,0,True
40,18,0,1,Slide14.bmp,5,1,True
40,19,0,0,Slide13.bmp,5,0,True
40,20,0,1,Slide20.bmp,5,1,True
40,21,1,0,Slide13.bmp,5,0,True
40,22,1,0,Slide19.bmp,5,0,True
40,23,1,1,Slide2.bmp,5,0,False
40,24,1,1,Slide11.bmp,5,0,False
40,25,1,0,Slide10.bmp,5,0,True
40,26,1,1,Slide1.bmp,5,1,True
40,27,1,0,Slide18.bmp,5,1,False
40,28,1,0,Slide16.bmp,5,1,False
40,29,1,0,Slide3.bmp,5,1,False
40,30,1,1,Slide9.bmp,5,1,True
40,31,1,1,Slide8.bmp,5,0,False
40,32,1,1,Slide20.bmp,5,1,True
40,33,1,0,Slide15.bmp,5,0,True
40,34,1,1,Slide14.bmp,5,1,True
40,35,1,1,Slide12.bmp,5,1,True
40,36,1,1,Slide6.bmp,5,0,False
40,37,1,1,Slide4.bmp,5,0,False
40,38,1,1,Slide17.bmp,5,0,False
40,39,1,1,Slide5.bmp,5,1,True
40,40,1,0,Slide7.bmp,5,1,False
41,1,0,0,Slide13.bmp,1,0,True
41,2,0,0,Slide16.bmp,1,1,False
41,3,0,0,Slide3.bmp,1,1,False
41,4,0,1,Slide8.bmp,1,0,False
41,5,0,0,Slide12.bmp,1,1,False
41,6,0,1,Slide20.bmp,1,1,True
41,7,0,1,Slide14.bmp,1,1,True
41,8,0,1,Slide15.bmp,1,0,False
41,9,0,1,Slide9.bmp,1,1,True
41,10,0,0,Slide10.bmp,1,0,True
41,11,0,0,Slide2.bmp,1,0,True
41,12,0,1,Slide6.bmp,1,0,False
41,13,0,0,Slide11.bmp,1,0,True
41,14,0,0,Slide7.bmp,1,1,False
41,15,0,1,Slide4.bmp,1,0,False
41,16,0,1,Slide5.bmp,1,1,True
41,17,0,1,Slide19.bmp,1,0,False
41,18,0,1,Slide17.bmp,1,0,False
41,19,0,1,Slide18.bmp,1,1,True
41,20,0,1,Slide1.bmp,1,1,True
41,21,1,1,Slide18.bmp,1,1,True
41,22,1,0,Slide2.bmp,1,0,True
41,23,1,0,Slide17.bmp,1,0,True
41,24,1,1,Slide7.bmp,1,1,True
41,25,1,1,Slide19.bmp,1,0,False
41,26,1,1,Slide8.bmp,1,0,False
41,27,1,0,Slide3.bmp,1,1,False
41,28,1,1,Slide9.bmp,1,1,True
41,29,1,1,Slide1.bmp,1,1,True
41,30,1,1,Slide4.bmp,1,0,False
41,31,1,1,Slide12.bmp,1,1,True
41,32,1,1,Slide10.bmp,1,0,False
41,33,1,1,Slide14.bmp,1,1,True
41,34,1,1,Slide5.bmp,1,1,True
41,35,1,0,Slide16.bmp,1,1,False
41,36,1,1,Slide15.bmp,1,0,False
41,37,1,0,Slide6.bmp,1,0,True
41,38,1,0,Slide11.bmp,1,0,True
41,39,1,0,Slide13.bmp,1,0,True
41,40,1,0,Slide20.bmp,1,1,False
42,1,0,1,Slide14.bmp,2,1,True
42,3,0,1,Slide18.bmp,2,1,True
42,4,0,0,Slide11.bmp,2,0,True
42,5,0,0,Slide1.bmp,2,1,False
42,6,0,1,Slide16.bmp,2,1,True
42,7,0,0,Slide5.bmp,2,1,False
42,8,0,0,Slide6.bmp,2,0,True
42,9,0,0,Slide7.bmp,2,1,False
42,10,0,0,Slide20.bmp,2,1,False
42,11,0,0,Slide15.bmp,2,0,True
42,12,0,0,Slide12.bmp,2,1,False
42,13,0,0,Slide4.bmp,2,0,True
42,14,0,0,Slide10.bmp,2,0,True
42,15,0,0,Slide2.bmp,2,0,True
42,16,0,0,Slide8.bmp,2,0,True
42,17,0,0,Slide13.bmp,2,0,True
42,18,0,0,Slide3.bmp,2,1,False
42,19,0,0,Slide9.bmp,2,1,False
42,20,0,0,Slide17.bmp,2,0,True
42,21,1,0,Slide16.bmp,2,1,False
42,22,1,1,Slide20.bmp,2,1,True
42,23,1,0,Slide10.bmp,2,0,True
42,24,1,0,Slide17.bmp,2,0,True
42,26,1,0,Slide18.bmp,2,1,False
42,27,1,0,Slide6.bmp,2,0,True
42,28,1,0,Slide12.bmp,2,1,False
42,29,1,0,Slide13.bmp,2,0,True
42,30,1,1,Slide4.bmp,2,0,False
42,31,1,0,Slide15.bmp,2,0,True
42,32,1,1,Slide9.bmp,2,1,True
42,33,1,0,Slide8.bmp,2,0,True
42,34,1,1,Slide5.bmp,2,1,True
42,35,1,0,Slide2.bmp,2,0,True
42,36,1,1,Slide7.bmp,2,1,True
42,37,1,1,Slide14.bmp,2,1,True
42,38,1,1,Slide1.bmp,2,1,True
42,39,1,1,Slide11.bmp,2,0,False
42,40,1,1,Slide3.bmp,2,1,True
43,1,0,1,Slide7.bmp,3,1,True
43,2,0,0,Slide11.bmp,3,0,True
43,3,0,1,Slide10.bmp,3,0,False
43,4,0,1,Slide16.bmp,3,1,True
43,5,0,0,Slide8.bmp,3,0,True
43,6,0,0,Slide19.bmp,3,0,True
43,7,0,0,Slide13.bmp,3,0,True
43,8,0,0,Slide6.bmp,3,0,True
43,9,0,0,Slide18.bmp,3,1,False
43,11,0,0,Slide3.bmp,3,1,False
43,12,0,1,Slide4.bmp,3,0,False
43,13,0,0,Slide20.bmp,3,1,False
43,14,0,1,Slide15.bmp,3,0,False
43,15,0,0,Slide17.bmp,3,0,True
43,16,0,1,Slide9.bmp,3,1,True
43,17,0,1,Slide14.bmp,3,1,True
43,18,0,0,Slide1.bmp,3,1,False
43,19,0,1,Slide12.bmp,3,1,True
43,20,0,0,Slide2.bmp,3,0,True
43,21,1,0,Slide20.bmp,3,1,False
43,22,1,1,Slide10.bmp,3,0,False
43,23,1,0,Slide3.bmp,3,1,False
43,24,1,1,Slide2.bmp,3,0,False
43,25,1,1,Slide6.bmp,3,0,False
43,26,1,0,Slide11.bmp,3,0,True
43,27,1,0,Slide17.bmp,3,0,True
43,28,1,0,Slide16.bmp,3,1,False
43,29,1,1,Slide18.bmp,3,1,True
43,30,1,0,Slide4.bmp,3,0,True
43,31,1,0,Slide5.bmp,3,1,False
43,32,1,0,Slide19.bmp,3,0,True
43,33,1,1,Slide15.bmp,3,0,False
43,34,1,0,Slide14.bmp,3,1,False
43,35,1,0,Slide1.bmp,3,1,False
43,36,1,1,Slide8.bmp,3,0,False
43,37,1,1,Slide7.bmp,3,1,True
43,38,1,1,Slide9.bmp,3,1,True
43,39,1,0,Slide12.bmp,3,1,False
43,40,1,0,Slide13.bmp,3,0,True
44,1,0,0,Slide13.bmp,4,0,True
44,2,0,0,Slide10.bmp,4,0,True
44,3,0,0,Slide7.bmp,4,1,False
44,4,0,0,Slide3.bmp,4,1,False
44,5,0,1,Slide4.bmp,4,0,False
44,6,0,1,Slide5.bmp,4,1,True
44,7,0,1,Slide6.bmp,4,0,False
44,8,0,0,Slide1.bmp,4,1,False
44,9,0,0,Slide11.bmp,4,0,True
44,10,0,1,Slide17.bmp,4,0,False
44,12,0,1,Slide15.bmp,4,0,False
44,13,0,1,Slide18.bmp,4,1,True
44,14,0,1,Slide9.bmp,4,1,True
44,15,0,1,Slide14.bmp,4,1,True
44,16,0,0,Slide16.bmp,4,1,False
44,17,0,1,Slide12.bmp,4,1,True
44,18,0,0,Slide19.bmp,4,0,True
44,19,0,0,Slide2.bmp,4,0,True
44,20,0,0,Slide8.bmp,4,0,True
44,21,1,0,Slide17.bmp,4,0,True
44,22,1,0,Slide6.bmp,4,0,True
44,23,1,1,Slide12.bmp,4,1,True
44,25,1,0,Slide14.bmp,4,1,False
44,26,1,0,Slide16.bmp,4,1,False
44,27,1,0,Slide19.bmp,4,0,True
44,28,1,0,Slide13.bmp,4,0,True
44,29,1,0,Slide5.bmp,4,1,False
44,30,1,0,Slide2.bmp,4,0,True
44,31,1,0,Slide1.bmp,4,1,False
44,32,1,1,Slide15.bmp,4,0,False
44,33,1,1,Slide20.bmp,4,1,True
